train_loss,epoch,step,valloss,testloss
,403,7675,2.7552664279937744,
2.8722715377807617,404,7679,,
2.142418384552002,404,7694,,
,404,7694,2.473939895629883,
1.7908645868301392,405,7709,,
,405,7713,2.3034133911132812,
1.8902323246002197,406,7724,,
,406,7732,2.392679452896118,
1.6908340454101562,407,7739,,
,407,7751,2.2704734802246094,
2.96679425239563,408,7754,,
1.9560692310333252,408,7769,,
,408,7770,2.319754123687744,
2.315648078918457,409,7784,,
,409,7789,2.6895010471343994,
1.8018646240234375,410,7799,,
,410,7808,2.5711605548858643,
3.112401008605957,411,7814,,
,411,7827,2.308316946029663,
2.201328754425049,412,7829,,
2.758470058441162,412,7844,,
,412,7846,2.578674554824829,
2.802384376525879,413,7859,,
,413,7865,2.421497344970703,
4.346177101135254,414,7874,,
,414,7884,2.3823022842407227,
2.5470004081726074,415,7889,,
,415,7903,2.2550199031829834,
1.8407399654388428,416,7904,,
1.8883492946624756,416,7919,,
,416,7922,2.261091709136963,
2.2119789123535156,417,7934,,
,417,7941,2.4990556240081787,
3.9426872730255127,418,7949,,
,418,7960,2.302365303039551,
2.9117321968078613,419,7964,,
1.7860432863235474,419,7979,,
,419,7979,2.471921920776367,
2.958671808242798,420,7994,,
,420,7998,2.210556745529175,
2.4166221618652344,421,8009,,
,421,8017,3.3451077938079834,
2.6680197715759277,422,8024,,
,422,8036,2.29209566116333,
1.9601318836212158,423,8039,,
2.3181838989257812,423,8054,,
,423,8055,2.5120601654052734,
2.6134932041168213,424,8069,,
,424,8074,2.4430909156799316,
2.703336000442505,425,8084,,
,425,8093,2.2497408390045166,
3.183211326599121,426,8099,,
,426,8112,2.8040246963500977,
2.65104079246521,427,8114,,
1.9130284786224365,427,8129,,
,427,8131,2.279294729232788,
2.4731457233428955,428,8144,,
,428,8150,2.2273874282836914,
1.6431328058242798,429,8159,,
,429,8169,2.193927049636841,
1.8968244791030884,430,8174,,
,430,8188,2.2046055793762207,
2.0251834392547607,431,8189,,
2.356687068939209,431,8204,,
,431,8207,2.2474379539489746,
3.487717866897583,432,8219,,
,432,8226,2.208103656768799,
3.194058895111084,433,8234,,
,433,8245,2.335095167160034,
1.7675392627716064,434,8249,,
2.1833598613739014,434,8264,,
,434,8264,2.452639579772949,
2.2229485511779785,435,8279,,
,435,8283,2.2249608039855957,
3.289341449737549,436,8294,,
,436,8302,2.2393105030059814,
3.0864663124084473,437,8309,,
,437,8321,2.166440963745117,
1.7462505102157593,438,8324,,
1.9463355541229248,438,8339,,
,438,8340,2.3583829402923584,
1.9485929012298584,439,8354,,
,439,8359,2.2168054580688477,
1.9794464111328125,440,8369,,
,440,8378,2.137014865875244,
2.646258592605591,441,8384,,
,441,8397,2.169984817504883,
1.8337476253509521,442,8399,,
2.3131625652313232,442,8414,,
,442,8416,2.175017833709717,
2.5649189949035645,443,8429,,
,443,8435,2.2547130584716797,
2.9149844646453857,444,8444,,
,444,8454,2.1428110599517822,
2.5917446613311768,445,8459,,
,445,8473,2.1277430057525635,
1.9612846374511719,446,8474,,
2.440706253051758,446,8489,,
,446,8492,2.1142466068267822,
2.5264906883239746,447,8504,,
,447,8511,2.2736563682556152,
3.2819533348083496,448,8519,,
,448,8530,2.209908962249756,
2.1717026233673096,449,8534,,
2.406369924545288,449,8549,,
,449,8549,2.4524943828582764,
2.459963083267212,450,8564,,
,450,8568,2.4632089138031006,
2.7721590995788574,451,8579,,
,451,8587,2.17323899269104,
1.9526665210723877,452,8594,,
,452,8606,2.077378749847412,
2.2406210899353027,453,8609,,
2.010178327560425,453,8624,,
,453,8625,2.042743682861328,
1.6675831079483032,454,8639,,
,454,8644,2.065277338027954,
2.0349879264831543,455,8654,,
,455,8663,2.033944845199585,
2.424304962158203,456,8669,,
,456,8682,2.0499842166900635,
1.5566611289978027,457,8684,,
2.810375690460205,457,8699,,
,457,8701,2.1076700687408447,
2.319797992706299,458,8714,,
,458,8720,2.436676502227783,
2.696225643157959,459,8729,,
,459,8739,2.9789562225341797,
2.9069161415100098,460,8744,,
,460,8758,2.5563101768493652,
3.006869077682495,461,8759,,
2.2282965183258057,461,8774,,
,461,8777,2.068244457244873,
2.245084524154663,462,8789,,
,462,8796,2.0712292194366455,
1.6786887645721436,463,8804,,
,463,8815,2.049582004547119,
2.4482502937316895,464,8819,,
1.6667640209197998,464,8834,,
,464,8834,1.980459213256836,
2.2699148654937744,465,8849,,
,465,8853,2.063107490539551,
1.369615077972412,466,8864,,
,466,8872,2.0774168968200684,
3.7406036853790283,467,8879,,
,467,8891,2.182786703109741,
1.8483641147613525,468,8894,,
2.7452967166900635,468,8909,,
,468,8910,2.6767194271087646,
2.0083000659942627,469,8924,,
,469,8929,2.2588701248168945,
3.1775012016296387,470,8939,,
,470,8948,2.7543909549713135,
2.7435219287872314,471,8954,,
,471,8967,2.086482048034668,
2.0589091777801514,472,8969,,
1.8583427667617798,472,8984,,
,472,8986,2.161689519882202,
2.2777252197265625,473,8999,,
,473,9005,1.9975496530532837,
2.5098917484283447,474,9014,,
,474,9024,2.115633249282837,
2.1974363327026367,475,9029,,
,475,9043,2.096282720565796,
2.7875173091888428,476,9044,,
2.417299270629883,476,9059,,
,476,9062,2.1414272785186768,
1.9454326629638672,477,9074,,
,477,9081,2.1495561599731445,
2.2893543243408203,478,9089,,
,478,9100,2.035679817199707,
1.991523027420044,479,9104,,
2.8450634479522705,479,9119,,
,479,9119,2.011484146118164,
2.3025424480438232,480,9134,,
,480,9138,2.113677978515625,
1.9228814840316772,481,9149,,
,481,9157,2.016619920730591,
1.819178581237793,482,9164,,
,482,9176,2.062264919281006,
2.5917608737945557,483,9179,,
1.6306899785995483,483,9194,,
,483,9195,1.974117398262024,
2.3147449493408203,484,9209,,
,484,9214,1.9608845710754395,
1.876691460609436,485,9224,,
,485,9233,2.220508575439453,
1.769995093345642,486,9239,,
,486,9252,2.2165212631225586,
1.8601773977279663,487,9254,,
2.56784987449646,487,9269,,
,487,9271,2.0506575107574463,
2.370305061340332,488,9284,,
,488,9290,2.2064993381500244,
2.0108444690704346,489,9299,,
,489,9309,2.115506172180176,
2.3200314044952393,490,9314,,
,490,9328,2.0549933910369873,
2.2248263359069824,491,9329,,
1.7812734842300415,491,9344,,
,491,9347,2.0452945232391357,
1.4166979789733887,492,9359,,
,492,9366,1.9699629545211792,
1.746497392654419,493,9374,,
,493,9385,1.919095516204834,
2.455946683883667,494,9389,,
1.7065047025680542,494,9404,,
,494,9404,1.926578402519226,
2.0652923583984375,495,9419,,
,495,9423,2.0837929248809814,
2.422683000564575,496,9434,,
,496,9442,2.0348474979400635,
1.9980167150497437,497,9449,,
,497,9461,2.0361173152923584,
1.5595707893371582,498,9464,,
2.7171599864959717,498,9479,,
,498,9480,1.9132771492004395,
2.1219961643218994,499,9494,,
,499,9499,2.0947606563568115,
1.8578563928604126,500,9509,,
,500,9518,1.9999080896377563,
2.034285068511963,501,9524,,
,501,9537,1.9398231506347656,
2.3567402362823486,502,9539,,
2.123187303543091,502,9554,,
,502,9556,1.9697800874710083,
1.8684450387954712,503,9569,,
,503,9575,1.914033055305481,
1.1925565004348755,504,9584,,
,504,9594,2.1267995834350586,
1.4723985195159912,505,9599,,
,505,9613,1.9874786138534546,
2.3997530937194824,506,9614,,
2.8108716011047363,506,9629,,
,506,9632,2.123279333114624,
2.7904036045074463,507,9644,,
,507,9651,1.8932541608810425,
2.3768420219421387,508,9659,,
,508,9670,1.9066829681396484,
2.213589668273926,509,9674,,
1.4456590414047241,509,9689,,
,509,9689,1.8993306159973145,
1.966054916381836,510,9704,,
,510,9708,2.1141457557678223,
2.4786524772644043,511,9719,,
,511,9727,1.9464770555496216,
1.5808384418487549,512,9734,,
,512,9746,2.0283379554748535,
1.8341468572616577,513,9749,,
2.4082372188568115,513,9764,,
,513,9765,2.0354485511779785,
1.3698985576629639,514,9779,,
,514,9784,2.0125949382781982,
2.227146625518799,515,9794,,
,515,9803,2.0319337844848633,
2.1526684761047363,516,9809,,
,516,9822,1.9470926523208618,
2.434504985809326,517,9824,,
1.6474838256835938,517,9839,,
,517,9841,2.035820245742798,
2.3529069423675537,518,9854,,
,518,9860,2.0623135566711426,
1.832143783569336,519,9869,,
,519,9879,1.8805513381958008,
1.834576964378357,520,9884,,
,520,9898,1.8554750680923462,
1.2989485263824463,521,9899,,
2.3237595558166504,521,9914,,
,521,9917,2.0101044178009033,
2.439988613128662,522,9929,,
,522,9936,1.8929716348648071,
1.8532623052597046,523,9944,,
,523,9955,1.9301737546920776,
2.16937518119812,524,9959,,
1.8397420644760132,524,9974,,
,524,9974,1.8347879648208618,
1.5862185955047607,525,9989,,
,525,9993,1.843835711479187,
1.7550281286239624,526,10004,,
,526,10012,1.8762481212615967,
2.9756813049316406,527,10019,,
,527,10031,2.1018970012664795,
2.0158181190490723,528,10034,,
2.020592451095581,528,10049,,
,528,10050,2.018630027770996,
2.337435245513916,529,10064,,
,529,10069,1.8841978311538696,
1.8567142486572266,530,10079,,
,530,10088,1.9931831359863281,
1.5008580684661865,531,10094,,
,531,10107,2.0168099403381348,
1.9361826181411743,532,10109,,
2.0495681762695312,532,10124,,
,532,10126,1.956447958946228,
3.1483778953552246,533,10139,,
,533,10145,1.9525768756866455,
1.9139020442962646,534,10154,,
,534,10164,1.8194602727890015,
2.215508222579956,535,10169,,
,535,10183,1.9310306310653687,
2.3757150173187256,536,10184,,
1.7787879705429077,536,10199,,
,536,10202,1.8416935205459595,
1.925986647605896,537,10214,,
,537,10221,1.8610217571258545,
1.6254256963729858,538,10229,,
,538,10240,2.0081655979156494,
2.1764848232269287,539,10244,,
2.0685884952545166,539,10259,,
,539,10259,1.8692344427108765,
1.9418176412582397,540,10274,,
,540,10278,1.825754165649414,
2.047224760055542,541,10289,,
,541,10297,1.8465967178344727,
1.7374868392944336,542,10304,,
,542,10316,2.404719352722168,
1.498629093170166,543,10319,,
2.600409984588623,543,10334,,
,543,10335,1.8693522214889526,
2.065103530883789,544,10349,,
,544,10354,1.8297983407974243,
2.093540668487549,545,10364,,
,545,10373,1.9476099014282227,
1.6455100774765015,546,10379,,
,546,10392,1.8369083404541016,
2.3766226768493652,547,10394,,
1.8125463724136353,547,10409,,
,547,10411,1.828141689300537,
2.5344741344451904,548,10424,,
,548,10430,1.8520530462265015,
1.5988843441009521,549,10439,,
,549,10449,1.8255951404571533,
2.1468968391418457,550,10454,,
,550,10468,1.8097323179244995,
1.7986122369766235,551,10469,,
2.4681448936462402,551,10484,,
,551,10487,2.0176315307617188,
2.119878053665161,552,10499,,
,552,10506,1.7960898876190186,
1.988290548324585,553,10514,,
,553,10525,1.9216725826263428,
1.8275272846221924,554,10529,,
4.248454570770264,554,10544,,
,554,10544,1.8140767812728882,
2.0976126194000244,555,10559,,
,555,10563,1.8137365579605103,
1.543630599975586,556,10574,,
,556,10582,2.443612813949585,
2.0076699256896973,557,10589,,
,557,10601,1.7977968454360962,
1.7568037509918213,558,10604,,
1.5252387523651123,558,10619,,
,558,10620,1.9613134860992432,
2.469834327697754,559,10634,,
,559,10639,1.912534236907959,
2.0862951278686523,560,10649,,
,560,10658,1.9149088859558105,
2.535818338394165,561,10664,,
,561,10677,1.83076012134552,
1.8703052997589111,562,10679,,
1.4323738813400269,562,10694,,
,562,10696,1.7926126718521118,
2.2823193073272705,563,10709,,
,563,10715,1.781584620475769,
1.3006032705307007,564,10724,,
,564,10734,2.263115167617798,
3.1966605186462402,565,10739,,
,565,10753,1.7960872650146484,
1.3524283170700073,566,10754,,
1.5399997234344482,566,10769,,
,566,10772,2.0660030841827393,
1.5265634059906006,567,10784,,
,567,10791,1.7904640436172485,
1.5975557565689087,568,10799,,
,568,10810,1.7728525400161743,
1.2321113348007202,569,10814,,
3.3785934448242188,569,10829,,
,569,10829,1.8762426376342773,
1.3042906522750854,570,10844,,
,570,10848,1.824785590171814,
1.733211874961853,571,10859,,
,571,10867,2.06021785736084,
1.8173576593399048,572,10874,,
,572,10886,1.7763757705688477,
1.5678431987762451,573,10889,,
1.6872825622558594,573,10904,,
,573,10905,1.764652132987976,
2.17164945602417,574,10919,,
,574,10924,1.7882684469223022,
1.7917226552963257,575,10934,,
,575,10943,2.3272573947906494,
2.078371047973633,576,10949,,
,576,10962,1.741913080215454,
2.3101582527160645,577,10964,,
2.395476818084717,577,10979,,
,577,10981,1.8703054189682007,
2.252753973007202,578,10994,,
,578,11000,2.009047269821167,
2.2038276195526123,579,11009,,
,579,11019,1.7892279624938965,
2.518813371658325,580,11024,,
,580,11038,1.7850120067596436,
2.0553243160247803,581,11039,,
2.5094504356384277,581,11054,,
,581,11057,1.8812426328659058,
1.3070389032363892,582,11069,,
,582,11076,1.8080322742462158,
1.8163726329803467,583,11084,,
,583,11095,1.764285683631897,
1.9847530126571655,584,11099,,
1.48089599609375,584,11114,,
,584,11114,1.7456129789352417,
1.2660642862319946,585,11129,,
,585,11133,1.7348437309265137,
2.4000842571258545,586,11144,,
,586,11152,1.8588988780975342,
2.5640769004821777,587,11159,,
,587,11171,1.9088454246520996,
2.2440268993377686,588,11174,,
1.8857243061065674,588,11189,,
,588,11190,1.7760798931121826,
1.572934865951538,589,11204,,
,589,11209,1.7376389503479004,
2.4998626708984375,590,11219,,
,590,11228,1.7829817533493042,
1.7376890182495117,591,11234,,
,591,11247,1.7298160791397095,
1.7242839336395264,592,11249,,
2.5319666862487793,592,11264,,
,592,11266,1.8674299716949463,
2.0644607543945312,593,11279,,
,593,11285,1.8042631149291992,
1.6841646432876587,594,11294,,
,594,11304,1.7171293497085571,
2.183567762374878,595,11309,,
,595,11323,1.9917899370193481,
1.3664610385894775,596,11324,,
1.406428575515747,596,11339,,
,596,11342,1.7849206924438477,
1.150085687637329,597,11354,,
,597,11361,1.7259448766708374,
2.907784938812256,598,11369,,
,598,11380,2.185175657272339,
1.7825171947479248,599,11384,,
1.5817207098007202,599,11399,,
,599,11399,1.727403998374939,
1.7432668209075928,600,11414,,
,600,11418,1.8844693899154663,
2.4040210247039795,601,11429,,
,601,11437,1.9062955379486084,
2.1685373783111572,602,11444,,
,602,11456,1.7316906452178955,
1.7703073024749756,603,11459,,
2.2942843437194824,603,11474,,
,603,11475,1.758731722831726,
1.5748637914657593,604,11489,,
,604,11494,1.7452691793441772,
1.8071647882461548,605,11504,,
,605,11513,1.8680100440979004,
2.3477797508239746,606,11519,,
,606,11532,1.844831109046936,
1.6978191137313843,607,11534,,
2.4185664653778076,607,11549,,
,607,11551,1.732710599899292,
1.5776394605636597,608,11564,,
,608,11570,2.342475652694702,
1.3319073915481567,609,11579,,
,609,11589,1.724819302558899,
1.8466459512710571,610,11594,,
,610,11608,1.8971372842788696,
2.265470027923584,611,11609,,
1.7428125143051147,611,11624,,
,611,11627,1.7385305166244507,
2.004930019378662,612,11639,,
,612,11646,1.76445472240448,
1.9566398859024048,613,11654,,
,613,11665,2.1471760272979736,
1.5676592588424683,614,11669,,
2.1082239151000977,614,11684,,
,614,11684,1.7449833154678345,
1.6738767623901367,615,11699,,
,615,11703,1.7566066980361938,
1.6382726430892944,616,11714,,
,616,11722,1.9078375101089478,
3.030635356903076,617,11729,,
,617,11741,1.8460016250610352,
1.7045583724975586,618,11744,,
1.774322509765625,618,11759,,
,618,11760,1.7273049354553223,
1.025444746017456,619,11774,,
,619,11779,1.7020149230957031,
2.302581548690796,620,11789,,
,620,11798,1.6886274814605713,
1.677619218826294,621,11804,,
,621,11817,1.7303448915481567,
1.6540582180023193,622,11819,,
1.4488341808319092,622,11834,,
,622,11836,1.7085585594177246,
1.9390872716903687,623,11849,,
,623,11855,1.8832955360412598,
1.476818561553955,624,11864,,
,624,11874,1.9037243127822876,
1.4158700704574585,625,11879,,
,625,11893,1.786413550376892,
1.9515697956085205,626,11894,,
1.1327766180038452,626,11909,,
,626,11912,1.671891450881958,
2.2152559757232666,627,11924,,
,627,11931,1.9767341613769531,
2.318131446838379,628,11939,,
,628,11950,2.0923380851745605,
2.4440746307373047,629,11954,,
2.3749639987945557,629,11969,,
,629,11969,1.7109063863754272,
1.8057591915130615,630,11984,,
,630,11988,1.7060911655426025,
1.7715129852294922,631,11999,,
,631,12007,1.8480417728424072,
3.214310884475708,632,12014,,
,632,12026,1.7345764636993408,
1.73465895652771,633,12029,,
2.1814801692962646,633,12044,,
,633,12045,1.7348843812942505,
1.9147859811782837,634,12059,,
,599,12059,,2.5183091163635254
,599,12059,1.727403998374939,
